grid_id|epsg|zoom|x|y|data|geom
eu-grid|3035|3|47|47|"{""poblacion"": {""penc"": 0, ""total"": 11, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""america"": 0, ""edad65_"": 0, ""hombres"": 6, ""mujeres"": 5, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 5, ""edad1664"": 6, ""espanyoles"": 5, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000006C6446410000000058793A41000000006C64464100000000E08C3A4100000000306E464100000000E08C3A4100000000306E46410000000058793A41000000006C6446410000000058793A41
eu-grid|3035|3|47|48|"{""poblacion"": {""penc"": 4491, ""ue15"": 5, ""otros"": 132, ""total"": 23244, ""magreb"": 78, ""penc_h"": 2286, ""penc_m"": 2191, ""afil_ss"": 7586, ""america"": 29, ""edad65_"": 3908, ""hombres"": 11559, ""mujeres"": 11675, ""pencinc"": 739, ""pencjub"": 2247, ""pencjyv"": 316, ""pencotr"": 200, ""pencviu"": 751, ""edad0015"": 4021, ""edad1664"": 15227, ""afil_ss_a"": 5964, ""afil_ss_h"": 4027, ""afil_ss_m"": 3511, ""afil_ss_p"": 1409, ""espanyoles"": 22884, ""pencinc_mi"": 24150.5700000000, ""pencjub_mi"": 31979.7000000000, ""pencjyv_mi"": 17640.4600000000, ""pencotr_mi"": 9258.3600000000, ""pencviu_mi"": 24231.9900000000}}"|0103000020DB0B00000100000005000000000000006C64464100000000E08C3A41000000006C6446410000000068A03A4100000000306E46410000000068A03A4100000000306E464100000000E08C3A41000000006C64464100000000E08C3A41
eu-grid|3035|3|47|50|"{""poblacion"": {""penc"": 230, ""ue15"": 0, ""otros"": 6, ""total"": 1108, ""magreb"": 0, ""penc_h"": 101, ""penc_m"": 129, ""afil_ss"": 537, ""america"": 0, ""edad65_"": 147, ""hombres"": 580, ""mujeres"": 528, ""pencinc"": 59, ""pencjub"": 89, ""pencjyv"": 22, ""pencotr"": 5, ""pencviu"": 22, ""edad0015"": 102, ""edad1664"": 800, ""afil_ss_a"": 356, ""afil_ss_h"": 283, ""afil_ss_m"": 254, ""afil_ss_p"": 14, ""espanyoles"": 1087, ""pencinc_mi"": 2892.0500000000, ""pencjub_mi"": 2407.6000000000, ""pencjyv_mi"": 1567.8900000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 1739.1500000000}}"|0103000020DB0B00000100000005000000000000006C64464100000000F0B33A41000000006C6446410000000078C73A4100000000306E46410000000078C73A4100000000306E464100000000F0B33A41000000006C64464100000000F0B33A41
eu-grid|3035|3|47|51|"{""poblacion"": {""penc"": 836, ""ue15"": 0, ""otros"": 16, ""total"": 3843, ""magreb"": 0, ""penc_h"": 403, ""penc_m"": 422, ""afil_ss"": 1499, ""america"": 0, ""edad65_"": 667, ""hombres"": 1909, ""mujeres"": 1910, ""pencinc"": 173, ""pencjub"": 386, ""pencjyv"": 78, ""pencotr"": 24, ""pencviu"": 86, ""edad0015"": 602, ""edad1664"": 2524, ""afil_ss_a"": 1207, ""afil_ss_h"": 763, ""afil_ss_m"": 703, ""afil_ss_p"": 144, ""espanyoles"": 3809, ""pencinc_mi"": 6146.1600000000, ""pencjub_mi"": 8180.0800000000, ""pencjyv_mi"": 4416.8900000000, ""pencotr_mi"": 1299.3700000000, ""pencviu_mi"": 5055.0400000000}}"|0103000020DB0B00000100000005000000000000006C6446410000000078C73A41000000006C6446410000000000DB3A4100000000306E46410000000000DB3A4100000000306E46410000000078C73A41000000006C6446410000000078C73A41
eu-grid|3035|3|47|52|"{""poblacion"": {""penc"": 200, ""ue15"": 0, ""otros"": 31, ""total"": 1002, ""magreb"": 5, ""penc_h"": 97, ""penc_m"": 84, ""afil_ss"": 283, ""america"": 0, ""edad65_"": 165, ""hombres"": 487, ""mujeres"": 515, ""pencinc"": 41, ""pencjub"": 87, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 39, ""edad0015"": 168, ""edad1664"": 647, ""afil_ss_a"": 126, ""afil_ss_h"": 147, ""afil_ss_m"": 130, ""afil_ss_p"": 16, ""espanyoles"": 963, ""pencinc_mi"": 2380.1000000000, ""pencjub_mi"": 6428.1700000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 2571.1200000000}}"|0103000020DB0B00000100000005000000000000006C6446410000000000DB3A41000000006C6446410000000088EE3A4100000000306E46410000000088EE3A4100000000306E46410000000000DB3A41000000006C6446410000000000DB3A41
eu-grid|3035|3|47|58|"{""poblacion"": {""penc"": 1025, ""ue15"": 15, ""otros"": 34, ""total"": 4908, ""magreb"": 0, ""penc_h"": 495, ""penc_m"": 525, ""afil_ss"": 1650, ""america"": 0, ""edad65_"": 927, ""hombres"": 2399, ""mujeres"": 2487, ""pencinc"": 136, ""pencjub"": 495, ""pencjyv"": 82, ""pencotr"": 47, ""pencviu"": 183, ""edad0015"": 724, ""edad1664"": 3183, ""afil_ss_a"": 1208, ""afil_ss_h"": 915, ""afil_ss_m"": 694, ""afil_ss_p"": 287, ""espanyoles"": 4819, ""pencinc_mi"": 5666.9300000000, ""pencjub_mi"": 11126.8900000000, ""pencjyv_mi"": 5224.4100000000, ""pencotr_mi"": 1618.1000000000, ""pencviu_mi"": 6312.6300000000}}"|0103000020DB0B00000100000005000000000000006C6446410000000030503B41000000006C64464100000000B8633B4100000000306E464100000000B8633B4100000000306E46410000000030503B41000000006C6446410000000030503B41
eu-grid|3035|3|47|62|"{""poblacion"": {""penc"": 14, ""ue15"": 0, ""otros"": 0, ""total"": 249, ""magreb"": 0, ""penc_h"": 6, ""penc_m"": 8, ""afil_ss"": 100, ""america"": 0, ""edad65_"": 11, ""hombres"": 122, ""mujeres"": 127, ""pencinc"": 0, ""pencjub"": 6, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 5, ""edad0015"": 53, ""edad1664"": 165, ""afil_ss_a"": 28, ""afil_ss_h"": 61, ""afil_ss_m"": 39, ""afil_ss_p"": 6, ""espanyoles"": 244, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 618.2000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B00000100000005000000000000006C64464100000000509E3B41000000006C64464100000000D8B13B4100000000306E464100000000D8B13B4100000000306E464100000000509E3B41000000006C64464100000000509E3B41
eu-grid|3035|3|48|60|"{""poblacion"": {""penc"": 393, ""ue15"": 9, ""otros"": 10, ""total"": 1797, ""magreb"": 0, ""penc_h"": 186, ""penc_m"": 181, ""afil_ss"": 698, ""america"": 0, ""edad65_"": 359, ""hombres"": 882, ""mujeres"": 905, ""pencinc"": 50, ""pencjub"": 193, ""pencjyv"": 7, ""pencotr"": 5, ""pencviu"": 81, ""edad0015"": 251, ""edad1664"": 1176, ""afil_ss_a"": 564, ""afil_ss_h"": 390, ""afil_ss_m"": 294, ""afil_ss_p"": 101, ""espanyoles"": 1764, ""pencinc_mi"": 2769.7800000000, ""pencjub_mi"": 5186.6500000000, ""pencjyv_mi"": 685.9000000000, ""pencotr_mi"": 381.4000000000, ""pencviu_mi"": 3807.0000000000}}"|0103000020DB0B0000010000000500000000000000306E46410000000040773B4100000000306E464100000000C88A3B4100000000F477464100000000C88A3B4100000000F47746410000000040773B4100000000306E46410000000040773B41
eu-grid|3035|3|48|61|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000306E464100000000C88A3B4100000000306E464100000000509E3B4100000000F477464100000000509E3B4100000000F477464100000000C88A3B4100000000306E464100000000C88A3B41
eu-grid|3035|3|49|51|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 16, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 6, ""america"": 0, ""hombres"": 9, ""mujeres"": 7, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 9, ""afil_ss_a"": 6, ""afil_ss_p"": 0, ""espanyoles"": 16, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000F47746410000000078C73A4100000000F47746410000000000DB3A4100000000B88146410000000000DB3A4100000000B88146410000000078C73A4100000000F47746410000000078C73A41
eu-grid|3035|3|49|56|"{""poblacion"": {""penc"": 912, ""ue15"": 5, ""otros"": 14, ""total"": 4363, ""magreb"": 0, ""penc_h"": 437, ""penc_m"": 469, ""afil_ss"": 1592, ""america"": 0, ""edad65_"": 852, ""hombres"": 2142, ""mujeres"": 2221, ""pencinc"": 113, ""pencjub"": 458, ""pencjyv"": 91, ""pencotr"": 28, ""pencviu"": 142, ""edad0015"": 581, ""edad1664"": 2847, ""afil_ss_a"": 1225, ""afil_ss_h"": 828, ""afil_ss_m"": 759, ""afil_ss_p"": 223, ""espanyoles"": 4327, ""pencinc_mi"": 5136.0700000000, ""pencjub_mi"": 8269.7900000000, ""pencjyv_mi"": 4456.5900000000, ""pencotr_mi"": 887.7500000000, ""pencviu_mi"": 6478.1100000000}}"|0103000020DB0B0000010000000500000000000000F47746410000000020293B4100000000F477464100000000A83C3B4100000000B881464100000000A83C3B4100000000B88146410000000020293B4100000000F47746410000000020293B41
eu-grid|3035|3|49|57|"{""poblacion"": {""penc"": 369, ""ue15"": 0, ""otros"": 12, ""total"": 1713, ""magreb"": 0, ""penc_h"": 164, ""penc_m"": 199, ""afil_ss"": 639, ""america"": 0, ""edad65_"": 336, ""hombres"": 868, ""mujeres"": 840, ""pencinc"": 32, ""pencjub"": 176, ""pencjyv"": 57, ""pencotr"": 8, ""pencviu"": 55, ""edad0015"": 222, ""edad1664"": 1149, ""afil_ss_a"": 546, ""afil_ss_h"": 346, ""afil_ss_m"": 287, ""afil_ss_p"": 93, ""espanyoles"": 1683, ""pencinc_mi"": 1808.3800000000, ""pencjub_mi"": 3739.1000000000, ""pencjyv_mi"": 2891.4900000000, ""pencotr_mi"": 317.5500000000, ""pencviu_mi"": 1903.5000000000}}"|0103000020DB0B0000010000000500000000000000F477464100000000A83C3B4100000000F47746410000000030503B4100000000B88146410000000030503B4100000000B881464100000000A83C3B4100000000F477464100000000A83C3B41
eu-grid|3035|3|49|59|"{""poblacion"": {""penc"": 107, ""ue15"": 0, ""otros"": 0, ""total"": 487, ""magreb"": 0, ""penc_h"": 42, ""penc_m"": 49, ""afil_ss"": 170, ""america"": 0, ""edad65_"": 64, ""hombres"": 251, ""mujeres"": 224, ""pencinc"": 12, ""pencjub"": 35, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 17, ""edad0015"": 30, ""edad1664"": 331, ""afil_ss_a"": 56, ""afil_ss_h"": 87, ""afil_ss_m"": 62, ""afil_ss_p"": 23, ""espanyoles"": 481, ""pencinc_mi"": 1022.2400000000, ""pencjub_mi"": 1896.1600000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 1269.0000000000}}"|0103000020DB0B0000010000000500000000000000F477464100000000B8633B4100000000F47746410000000040773B4100000000B88146410000000040773B4100000000B881464100000000B8633B4100000000F477464100000000B8633B41
eu-grid|3035|3|49|61|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000F477464100000000C88A3B4100000000F477464100000000509E3B4100000000B881464100000000509E3B4100000000B881464100000000C88A3B4100000000F477464100000000C88A3B41
eu-grid|3035|3|50|51|"{""poblacion"": {""penc"": 3085, ""ue15"": 0, ""otros"": 290, ""total"": 14847, ""magreb"": 22, ""penc_h"": 1394, ""penc_m"": 1691, ""afil_ss"": 5678, ""america"": 11, ""edad65_"": 2466, ""hombres"": 7255, ""mujeres"": 7579, ""pencinc"": 507, ""pencjub"": 1571, ""pencjyv"": 456, ""pencotr"": 157, ""pencviu"": 320, ""edad0015"": 2625, ""edad1664"": 9698, ""afil_ss_a"": 4683, ""afil_ss_h"": 2805, ""afil_ss_m"": 2873, ""afil_ss_p"": 841, ""espanyoles"": 14472, ""pencinc_mi"": 13356.1300000000, ""pencjub_mi"": 15492.1300000000, ""pencjyv_mi"": 16193.1500000000, ""pencotr_mi"": 6020.0400000000, ""pencviu_mi"": 10653.2800000000}}"|0103000020DB0B0000010000000500000000000000B88146410000000078C73A4100000000B88146410000000000DB3A41000000007C8B46410000000000DB3A41000000007C8B46410000000078C73A4100000000B88146410000000078C73A41
eu-grid|3035|3|50|52|"{""poblacion"": {""penc"": 528, ""ue15"": 0, ""otros"": 46, ""total"": 2774, ""magreb"": 0, ""penc_h"": 217, ""penc_m"": 277, ""afil_ss"": 1164, ""america"": 0, ""edad65_"": 333, ""hombres"": 1406, ""mujeres"": 1354, ""pencinc"": 106, ""pencjub"": 191, ""pencjyv"": 88, ""pencotr"": 12, ""pencviu"": 32, ""edad0015"": 406, ""edad1664"": 1926, ""afil_ss_a"": 859, ""afil_ss_h"": 574, ""afil_ss_m"": 556, ""afil_ss_p"": 70, ""espanyoles"": 2692, ""pencinc_mi"": 5776.9400000000, ""pencjub_mi"": 7648.9200000000, ""pencjyv_mi"": 5047.0100000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 1842.1200000000}}"|0103000020DB0B0000010000000500000000000000B88146410000000000DB3A4100000000B88146410000000088EE3A41000000007C8B46410000000088EE3A41000000007C8B46410000000000DB3A4100000000B88146410000000000DB3A41
eu-grid|3035|3|51|49|"{""poblacion"": {""penc"": 1189, ""ue15"": 7, ""otros"": 39, ""total"": 5383, ""magreb"": 29, ""penc_h"": 535, ""penc_m"": 623, ""afil_ss"": 2386, ""america"": 6, ""edad65_"": 952, ""hombres"": 2679, ""mujeres"": 2675, ""pencinc"": 172, ""pencjub"": 617, ""pencjyv"": 170, ""pencotr"": 44, ""pencviu"": 92, ""edad0015"": 898, ""edad1664"": 3515, ""afil_ss_a"": 1972, ""afil_ss_h"": 1225, ""afil_ss_m"": 1149, ""afil_ss_p"": 268, ""espanyoles"": 5275, ""pencinc_mi"": 7432.0000000000, ""pencjub_mi"": 8468.1800000000, ""pencjyv_mi"": 7209.3600000000, ""pencotr_mi"": 1479.6000000000, ""pencviu_mi"": 3878.6500000000}}"|0103000020DB0B00000100000005000000000000007C8B46410000000068A03A41000000007C8B464100000000F0B33A41000000004095464100000000F0B33A4100000000409546410000000068A03A41000000007C8B46410000000068A03A41
eu-grid|3035|3|51|52|"{""poblacion"": {""penc"": 258, ""ue15"": 0, ""otros"": 32, ""total"": 1262, ""magreb"": 0, ""penc_h"": 128, ""penc_m"": 130, ""afil_ss"": 563, ""america"": 0, ""edad65_"": 170, ""hombres"": 654, ""mujeres"": 599, ""pencinc"": 65, ""pencjub"": 115, ""pencjyv"": 29, ""pencotr"": 7, ""pencviu"": 17, ""edad0015"": 194, ""edad1664"": 894, ""afil_ss_a"": 491, ""afil_ss_h"": 284, ""afil_ss_m"": 279, ""afil_ss_p"": 35, ""espanyoles"": 1221, ""pencinc_mi"": 3292.5400000000, ""pencjub_mi"": 3792.4000000000, ""pencjyv_mi"": 1456.0400000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 1749.3000000000}}"|0103000020DB0B00000100000005000000000000007C8B46410000000000DB3A41000000007C8B46410000000088EE3A4100000000409546410000000088EE3A4100000000409546410000000000DB3A41000000007C8B46410000000000DB3A41
eu-grid|3035|3|51|58|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 5, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""america"": 0, ""edad65_"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""espanyoles"": 5, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000007C8B46410000000030503B41000000007C8B464100000000B8633B41000000004095464100000000B8633B4100000000409546410000000030503B41000000007C8B46410000000030503B41
eu-grid|3035|3|52|46|"{""poblacion"": {""penc"": 102, ""ue15"": 0, ""otros"": 0, ""total"": 554, ""magreb"": 5, ""penc_h"": 37, ""penc_m"": 51, ""afil_ss"": 230, ""america"": 0, ""edad65_"": 70, ""hombres"": 261, ""mujeres"": 280, ""pencinc"": 15, ""pencjub"": 47, ""pencjyv"": 7, ""pencotr"": 6, ""pencviu"": 9, ""edad0015"": 105, ""edad1664"": 372, ""afil_ss_a"": 126, ""afil_ss_h"": 124, ""afil_ss_m"": 98, ""afil_ss_p"": 17, ""espanyoles"": 547, ""pencinc_mi"": 1217.2800000000, ""pencjub_mi"": 1212.5100000000, ""pencjyv_mi"": 744.7100000000, ""pencotr_mi"": 455.7600000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B00000100000005000000000000004095464100000000D0653A4100000000409546410000000058793A4100000000049F46410000000058793A4100000000049F464100000000D0653A41000000004095464100000000D0653A41
eu-grid|3035|3|52|47|"{""poblacion"": {""penc"": 1437, ""ue15"": 5, ""otros"": 25, ""total"": 6589, ""magreb"": 28, ""penc_h"": 684, ""penc_m"": 740, ""afil_ss"": 2660, ""america"": 7, ""edad65_"": 1309, ""hombres"": 3253, ""mujeres"": 3311, ""pencinc"": 200, ""pencjub"": 770, ""pencjyv"": 93, ""pencotr"": 31, ""pencviu"": 199, ""edad0015"": 877, ""edad1664"": 4285, ""afil_ss_a"": 2139, ""afil_ss_h"": 1403, ""afil_ss_m"": 1232, ""afil_ss_p"": 404, ""espanyoles"": 6464, ""pencinc_mi"": 7915.7800000000, ""pencjub_mi"": 11182.1100000000, ""pencjyv_mi"": 6308.2400000000, ""pencotr_mi"": 1860.8200000000, ""pencviu_mi"": 7614.0000000000}}"|0103000020DB0B0000010000000500000000000000409546410000000058793A41000000004095464100000000E08C3A4100000000049F464100000000E08C3A4100000000049F46410000000058793A4100000000409546410000000058793A41
eu-grid|3035|3|52|51|"{""poblacion"": {""penc"": 42, ""ue15"": 0, ""otros"": 0, ""total"": 161, ""magreb"": 0, ""penc_h"": 10, ""penc_m"": 12, ""afil_ss"": 66, ""america"": 0, ""edad65_"": 5, ""hombres"": 77, ""mujeres"": 74, ""pencinc"": 0, ""pencjub"": 11, ""pencjyv"": 0, ""pencotr"": 0, ""edad1664"": 106, ""afil_ss_a"": 30, ""afil_ss_h"": 36, ""afil_ss_m"": 30, ""afil_ss_p"": 0, ""espanyoles"": 159, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 601.9000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000409546410000000078C73A4100000000409546410000000000DB3A4100000000049F46410000000000DB3A4100000000049F46410000000078C73A4100000000409546410000000078C73A41
eu-grid|3035|3|52|53|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""total"": 7, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 5, ""america"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 6, ""afil_ss_a"": 5, ""afil_ss_p"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000409546410000000088EE3A4100000000409546410000000010023B4100000000049F46410000000010023B4100000000049F46410000000088EE3A4100000000409546410000000088EE3A41
eu-grid|3035|3|52|57|"{""poblacion"": {""penc"": 431, ""ue15"": 0, ""otros"": 0, ""total"": 1622, ""magreb"": 0, ""penc_h"": 184, ""penc_m"": 236, ""afil_ss"": 700, ""america"": 0, ""edad65_"": 338, ""hombres"": 797, ""mujeres"": 818, ""pencinc"": 34, ""pencjub"": 210, ""pencjyv"": 60, ""pencotr"": 18, ""pencviu"": 49, ""edad0015"": 214, ""edad1664"": 1030, ""afil_ss_a"": 555, ""afil_ss_h"": 370, ""afil_ss_m"": 320, ""afil_ss_p"": 73, ""espanyoles"": 1607, ""pencinc_mi"": 2006.8100000000, ""pencjub_mi"": 5139.6200000000, ""pencjyv_mi"": 2909.2200000000, ""pencotr_mi"": 387.6000000000, ""pencviu_mi"": 2538.0000000000}}"|0103000020DB0B00000100000005000000000000004095464100000000A83C3B4100000000409546410000000030503B4100000000049F46410000000030503B4100000000049F464100000000A83C3B41000000004095464100000000A83C3B41
eu-grid|3035|3|52|66|"{""poblacion"": {""penc"": 63, ""ue15"": 0, ""otros"": 0, ""total"": 225, ""magreb"": 0, ""penc_h"": 38, ""penc_m"": 25, ""afil_ss"": 39, ""america"": 0, ""edad65_"": 74, ""hombres"": 114, ""mujeres"": 111, ""pencinc"": 0, ""pencjub"": 40, ""pencotr"": 0, ""pencviu"": 11, ""edad0015"": 18, ""edad1664"": 110, ""afil_ss_a"": 17, ""afil_ss_h"": 7, ""afil_ss_m"": 5, ""afil_ss_p"": 13, ""espanyoles"": 225, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 2348.7000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 1269.0000000000}}"|0103000020DB0B0000010000000500000000000000409546410000000070EC3B41000000004095464100000000F8FF3B4100000000049F464100000000F8FF3B4100000000049F46410000000070EC3B4100000000409546410000000070EC3B41
eu-grid|3035|3|53|51|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 17, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 9, ""america"": 0, ""hombres"": 10, ""mujeres"": 7, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 12, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 17, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000049F46410000000078C73A4100000000049F46410000000000DB3A4100000000C8A846410000000000DB3A4100000000C8A846410000000078C73A4100000000049F46410000000078C73A41
eu-grid|3035|3|53|52|"{""poblacion"": {""penc"": 827, ""ue15"": 0, ""otros"": 8, ""total"": 3613, ""magreb"": 0, ""penc_h"": 330, ""penc_m"": 463, ""afil_ss"": 1578, ""america"": 0, ""edad65_"": 634, ""hombres"": 1805, ""mujeres"": 1808, ""pencinc"": 122, ""pencjub"": 372, ""pencjyv"": 144, ""pencotr"": 37, ""pencviu"": 74, ""edad0015"": 500, ""edad1664"": 2379, ""afil_ss_a"": 1167, ""afil_ss_h"": 810, ""afil_ss_m"": 743, ""afil_ss_p"": 152, ""espanyoles"": 3585, ""pencinc_mi"": 4536.2600000000, ""pencjub_mi"": 6084.2000000000, ""pencjyv_mi"": 5520.7600000000, ""pencotr_mi"": 1212.6800000000, ""pencviu_mi"": 3766.0000000000}}"|0103000020DB0B0000010000000500000000000000049F46410000000000DB3A4100000000049F46410000000088EE3A4100000000C8A846410000000088EE3A4100000000C8A846410000000000DB3A4100000000049F46410000000000DB3A41
eu-grid|3035|3|53|53|"{""poblacion"": {""penc"": 18, ""ue15"": 0, ""otros"": 0, ""total"": 63, ""magreb"": 0, ""penc_h"": 9, ""penc_m"": 9, ""afil_ss"": 22, ""america"": 0, ""edad65_"": 16, ""hombres"": 28, ""mujeres"": 35, ""pencjub"": 15, ""pencjyv"": 0, ""pencotr"": 0, ""edad0015"": 10, ""edad1664"": 37, ""afil_ss_a"": 22, ""afil_ss_h"": 9, ""afil_ss_m"": 13, ""afil_ss_p"": 0, ""espanyoles"": 63, ""pencjub_mi"": 601.9000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000049F46410000000088EE3A4100000000049F46410000000010023B4100000000C8A846410000000010023B4100000000C8A846410000000088EE3A4100000000049F46410000000088EE3A41
eu-grid|3035|3|53|54|"{""poblacion"": {""penc"": 742, ""ue15"": 0, ""otros"": 32, ""total"": 2997, ""magreb"": 5, ""penc_h"": 321, ""penc_m"": 394, ""afil_ss"": 1289, ""america"": 0, ""edad65_"": 635, ""hombres"": 1482, ""mujeres"": 1507, ""pencinc"": 69, ""pencjub"": 363, ""pencjyv"": 143, ""pencotr"": 23, ""pencviu"": 58, ""edad0015"": 427, ""edad1664"": 1894, ""afil_ss_a"": 918, ""afil_ss_h"": 669, ""afil_ss_m"": 615, ""afil_ss_p"": 119, ""espanyoles"": 2946, ""pencinc_mi"": 4517.6600000000, ""pencjub_mi"": 6129.3500000000, ""pencjyv_mi"": 5108.9800000000, ""pencotr_mi"": 1157.3500000000, ""pencviu_mi"": 3018.3000000000}}"|0103000020DB0B0000010000000500000000000000049F46410000000010023B4100000000049F46410000000098153B4100000000C8A846410000000098153B4100000000C8A846410000000010023B4100000000049F46410000000010023B41
eu-grid|3035|3|53|62|"{""poblacion"": {""penc"": 21, ""ue15"": 0, ""otros"": 0, ""total"": 75, ""magreb"": 0, ""penc_h"": 7, ""penc_m"": 7, ""afil_ss"": 18, ""america"": 0, ""edad65_"": 9, ""hombres"": 41, ""mujeres"": 34, ""pencinc"": 0, ""pencjub"": 5, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 7, ""edad1664"": 38, ""afil_ss_h"": 11, ""afil_ss_m"": 7, ""espanyoles"": 75, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 782.9000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B0000010000000500000000000000049F464100000000509E3B4100000000049F464100000000D8B13B4100000000C8A8464100000000D8B13B4100000000C8A8464100000000509E3B4100000000049F464100000000509E3B41
